,0,1,2,3,4,5,6,7,8,9
8086,33,25,82,122,31,33,137,78,125,1
51166,101,109,126,81,139,38,104,141,123,7
195827,43,49,121,59,39,26,39,140,54,113
79719,57,126,76,66,123,68,2,78,29,37
22848,66,83,60,69,65,109,107,45,79,11
28971,37,18,60,15,48,9,8,43,79,75
14,11,32,27,141,7,138,47,145,40,15
16,76,69,53,83,37,80,107,73,20,75
132949,66,7,87,77,69,80,8,111,57,25
60496,1,36,57,123,136,93,114,83,1,78
10157,48,147,89,36,58,124,78,3,14,57
26574,43,24,114,56,61,50,74,132,5,10
18,22,142,22,103,140,74,101,92,4,119
23461,61,23,102,50,149,149,130,93,9,93
10351,54,1,92,36,94,132,109,145,79,112
22,18,7,109,77,48,131,8,43,142,75
10057,67,125,27,108,50,36,117,68,93,123
5825,110,13,26,42,48,29,112,15,106,72
5826,84,58,143,140,40,119,91,75,86,124
6059,73,32,89,141,26,36,100,52,66,5
23,106,105,33,64,17,136,92,135,96,100
10061,45,38,65,0,44,128,37,67,122,5
9619,93,126,95,112,82,79,39,16,130,22
25864,44,94,84,27,15,10,113,128,60,141
11057,120,27,40,10,135,26,108,78,59,3
10006,60,109,126,81,139,38,104,125,123,7
10152,37,139,109,83,44,80,78,61,40,72
25,149,46,144,33,75,68,34,16,29,88
3983,102,1,29,31,14,58,78,2,66,146
29,35,59,73,76,35,49,105,27,82,58
29777,18,32,46,77,127,31,90,36,93,149
30,59,43,87,46,48,12,107,43,2,75
10449,35,110,10,43,60,10,31,135,96,43
80724,66,122,109,69,69,57,47,141,121,15
34,25,113,5,142,50,70,117,13,142,72
36,6,46,65,71,104,25,45,134,52,62
37,35,125,44,12,123,49,121,136,98,62
23527,110,134,75,77,77,48,8,36,121,65
38,84,32,92,44,112,124,57,32,128,82
39,134,89,144,31,60,147,35,68,97,146
64746,25,113,33,29,44,0,92,6,31,25
91452,113,86,89,79,100,123,17,9,124,74
84320,58,113,39,11,28,145,138,109,97,55
65057,18,127,128,75,43,9,90,128,120,11
55331,66,7,31,67,69,116,23,3,121,127
22985,45,56,54,94,31,128,37,50,68,143
47,8,68,32,50,149,149,130,115,81,29
48,60,43,84,81,84,38,8,125,123,7
50,106,26,5,11,83,63,92,13,96,145
55856,11,5,92,115,6,36,56,110,79,55
10965,66,69,26,67,77,0,50,24,20,127
11332,16,110,39,76,24,115,82,110,34,42
10005,54,60,1,46,6,115,133,146,128,126
23597,110,32,53,88,44,57,51,18,22,26
51,13,103,122,126,26,58,100,45,66,45
52,118,124,88,114,132,46,70,80,84,136
53,60,12,78,16,139,108,60,125,28,7
2181,2,129,93,19,80,126,38,88,129,110
2182,59,127,87,134,65,131,90,128,80,127
79611,44,94,48,27,13,10,69,52,60,45
60,35,110,76,91,82,92,6,27,7,22
71,134,69,89,36,77,124,113,18,93,55
86,59,127,26,42,69,112,8,114,131,72
87,61,23,102,50,149,142,130,89,92,93
81,110,127,43,141,69,116,57,3,80,75
55860,59,127,146,134,65,116,50,128,121,75
10121,110,83,30,75,127,116,78,73,79,16
10120,76,139,60,123,48,116,113,83,121,11
10097,67,1,92,20,60,125,117,9,34,74
10096,106,113,119,90,74,31,117,145,44,2
64431,46,12,78,16,139,108,60,148,140,7
93973,4,6,17,20,107,147,45,16,105,24
91,36,134,34,86,1,79,99,72,24,137
92,105,13,20,24,2,20,56,68,83,22
93,86,63,119,78,69,34,8,97,40,65
97,21,134,16,12,47,79,19,75,45,124
98,12,140,129,12,123,42,110,127,49,105
161823,44,94,141,27,13,10,55,111,60,145
102,98,34,139,104,99,64,94,143,16,9
6868,4,25,131,122,103,119,91,49,90,77
8754,36,13,46,15,43,115,23,3,14,72
9510,58,82,20,17,49,138,132,64,83,67
11174,11,7,46,67,43,31,113,61,9,2
56999,13,55,25,63,112,77,68,65,106,59
103,138,55,77,90,15,43,132,1,22,28
23536,22,15,29,68,47,25,145,27,138,43
118,119,64,83,74,27,67,45,10,29,12
120,46,46,126,24,9,108,104,23,140,8
166647,66,74,23,60,145,16,15,41,76,78
9289,89,135,57,77,136,80,114,83,131,78
57211,112,58,143,28,73,119,91,49,90,77
22859,94,74,23,60,35,16,15,41,55,112
23266,17,17,75,100,94,3,20,43,78,26
23284,91,69,5,142,50,31,117,32,57,72
84059,86,32,26,108,6,116,112,9,112,72
128,67,17,34,115,129,90,68,97,52,1
55256,12,51,73,12,78,26,120,27,29,83
51094,63,65,40,4,39,45,108,120,5,120
79602,66,69,84,141,48,48,117,145,20,72
132,89,63,30,69,48,31,96,36,76,2
23394,48,51,39,9,28,145,68,145,36,38
22850,145,119,138,14,76,84,98,86,85,103
84890,134,5,119,0,14,138,78,4,48,16
83440,59,127,87,77,84,70,113,141,80,11
11047,24,134,31,42,84,3,57,141,112,16
158,25,26,33,64,83,63,92,13,31,145
159,91,102,73,25,28,49,31,100,66,123
121536,89,139,146,134,127,131,113,141,9,75
166,67,104,144,11,26,138,56,113,97,126
60312,24,1,12,36,37,138,58,1,66,8
4301,13,69,1,31,6,20,50,68,106,25
3899,89,69,89,88,14,116,113,32,106,46
27125,18,127,60,0,48,112,90,128,80,133
172,90,126,40,138,105,26,85,92,17,8
10939,13,29,12,57,14,109,51,3,93,146
54812,13,105,65,29,89,147,42,24,79,65
175,11,13,109,77,69,139,132,110,128,133
116987,104,25,61,102,103,85,4,85,86,66
60509,18,32,60,142,127,112,57,32,9,72
3267,135,72,6,26,16,42,4,85,113,66
55109,32,94,48,27,15,10,100,111,60,141
178,59,139,128,75,69,116,107,61,121,127
26523,66,139,128,141,43,112,107,128,131,75
27161,37,109,119,123,136,54,107,73,78,65
192669,22,126,16,78,117,135,145,135,138,43
192670,59,83,84,75,65,109,90,141,80,26
10554,89,122,126,29,69,0,8,6,40,127
56894,112,58,143,28,73,119,91,49,90,77
56895,25,94,33,64,83,63,92,111,31,118
55326,17,62,27,25,44,132,57,145,9,15
8540,84,122,60,141,112,116,23,73,57,127
23287,29,24,14,1,39,146,48,7,17,52
57085,20,123,16,112,49,45,127,64,72,64
25909,83,7,5,134,127,9,113,45,76,75
191,12,102,8,43,128,79,121,139,7,24
10768,76,17,5,0,145,58,113,43,57,149
54806,25,113,5,44,74,54,117,13,128,2
10598,67,40,27,44,112,43,56,65,57,55
130872,137,96,138,136,148,84,29,21,46,99
9131,101,18,119,63,112,54,57,67,106,46
51390,76,62,30,0,62,40,51,6,112,42
9255,4,24,42,124,18,7,88,7,144,61
7965,13,18,122,46,26,12,61,77,66,72
9049,24,55,39,24,11,109,56,113,61,126
84962,34,111,96,112,33,83,39,20,113,117
204,89,36,31,77,127,116,99,77,20,15
50808,104,25,61,102,103,85,4,85,86,66
205,44,147,141,126,26,57,82,111,93,45
102157402,97,51,140,78,42,68,61,15,105,116
221264,60,12,29,22,14,49,55,127,37,14
11216,112,25,131,28,103,85,91,49,90,77
11215,119,72,72,68,80,28,22,71,107,89
9590,40,24,21,1,32,56,119,33,148,51
11214,5,80,76,39,32,97,136,34,104,89
8227,44,28,48,126,13,76,100,52,114,45
9472,83,18,46,123,44,48,57,3,2,15
10270,44,28,48,126,14,135,100,135,18,45
26993,125,55,82,13,107,54,112,146,138,105
10142,21,51,106,143,20,18,19,134,137,20
56672,60,109,30,75,84,40,107,6,142,145
79647,36,129,53,142,46,20,117,3,93,133
55122,123,121,130,99,90,76,83,55,116,40
10327,25,17,5,64,83,70,117,145,31,145
231,37,63,46,11,44,8,112,77,131,145
8574,66,83,146,83,48,131,113,61,20,11
207,101,116,126,81,84,80,104,43,57,82
208,113,86,92,29,100,145,47,9,40,74
10000,10,37,140,26,23,47,22,133,105,64
64400,149,72,76,130,27,67,88,78,0,79
210,94,104,26,100,24,145,25,67,39,34
211,76,69,109,77,127,80,23,43,76,11
214,25,26,33,64,83,63,92,135,96,145
5832,59,127,60,15,127,131,90,128,80,11
217,45,140,69,94,144,125,37,14,122,30
224,124,20,16,66,25,126,85,60,10,53
7915,37,7,146,77,28,116,57,32,80,2
4329,21,126,54,21,144,141,105,37,29,110
501,89,18,53,77,37,80,114,36,106,82
223,18,5,109,123,26,43,57,145,131,16
226,28,103,43,0,49,36,3,64,83,28
79868,103,137,86,104,130,113,73,116,47,56
85365,18,13,50,113,89,29,20,128,121,55
10195,113,86,89,20,100,123,31,9,124,74
29880,18,13,30,69,84,70,113,109,20,65
79053,16,60,34,7,2,68,46,44,38,62
54890,18,63,109,63,44,31,8,43,121,72
84266,11,82,20,46,49,139,51,64,83,42
7840,54,63,26,7,127,43,78,73,78,16
57679,66,139,87,67,48,9,56,73,128,78
10189,134,139,92,25,129,29,112,77,20,140
262,105,55,3,31,77,12,99,77,106,76
267,83,74,23,60,7,16,15,41,76,78
9949,25,113,33,75,74,31,47,13,97,145
83607,67,147,53,108,82,29,47,32,55,74
196394,113,86,126,108,100,123,17,9,124,74
154796,1,36,68,90,31,73,105,83,1,78
154810,75,118,76,103,135,143,85,17,58,10
51421,37,13,119,44,89,29,20,36,128,75
280,50,33,129,20,32,28,5,20,130,120
51321,1,135,57,123,136,80,114,83,1,78
201283,133,58,131,140,73,119,91,105,86,135
10393,84,7,30,83,77,9,56,73,48,57
51529,44,116,141,27,145,125,107,109,60,141
25847,138,36,64,91,14,77,60,121,8,14
25906,83,43,5,46,65,120,8,45,120,140
119504,119,59,10,66,78,71,7,127,116,33
29945,59,127,146,134,65,112,113,141,80,127
51433,89,7,5,11,74,48,117,32,142,75
51434,113,86,95,79,100,123,17,9,93,74
90806,91,17,50,12,58,136,58,15,48,42
287,118,124,88,114,122,46,70,80,23,136
288,8,68,32,50,149,107,26,115,81,29
63926,55,95,18,37,55,30,53,11,149,63
51479,59,127,60,134,95,9,96,73,80,15
54467,67,113,5,46,83,63,35,32,31,145
23141,25,69,33,69,112,63,92,145,142,145
57037,109,53,76,12,1,5,46,4,22,62
57763,59,122,60,15,69,131,90,141,48,11
55608,88,129,3,20,46,132,93,4,82,62
29123,76,139,57,77,136,112,96,83,120,78
23253,76,139,53,88,145,52,78,109,131,112
88455,149,72,40,138,117,7,131,148,62,120
81573,67,5,12,141,43,40,50,36,120,15
26057,59,139,87,134,69,116,96,141,57,127
22852,44,28,48,99,90,76,65,52,114,21
23243,76,63,84,42,43,132,100,141,79,65
147463,44,134,48,94,90,5,100,52,18,45
375248,72,99,91,90,50,92,137,68,15,123
57730,11,116,57,77,7,34,122,77,57,133
84832,120,35,69,10,133,134,54,22,42,113
400986,32,147,141,108,26,31,78,6,97,26
51239,66,7,75,63,84,9,78,43,80,72
157567,112,50,19,40,79,87,77,31,90,77
54851,66,63,128,83,38,0,8,73,93,75
57182,106,29,91,143,107,63,69,15,96,16
129138,10,129,3,115,82,20,93,146,82,55
22881,93,82,20,76,49,139,65,64,83,28
23294,113,86,72,79,100,123,17,9,124,74
124401,24,62,44,101,94,118,35,72,48,143
55139,80,130,117,147,116,17,149,107,54,99
54443,37,74,23,60,95,16,15,41,76,140
55129,59,122,60,134,65,116,96,128,80,75
121601,126,97,127,125,29,59,87,84,133,69
203859,141,97,41,125,3,50,149,63,50,98
196527,83,121,65,7,28,36,61,145,88,76
8125,63,51,101,68,75,141,97,78,141,115
10541,102,52,93,18,1,28,13,16,52,124
23520,96,6,16,4,33,56,127,120,59,20
81611,39,33,62,124,25,141,36,91,141,3
84168,66,122,109,44,69,34,107,67,112,11
118429,89,43,46,83,112,120,132,61,82,76
311,68,21,100,62,67,56,119,92,62,0
302,17,113,71,123,13,10,50,13,60,82
304,79,12,140,43,11,11,88,23,140,52
307,83,32,146,46,50,109,112,145,2,57
308,113,30,3,29,38,58,17,77,124,57
309,92,107,51,40,122,46,140,80,84,91
310,60,109,126,81,139,38,104,125,123,7
55435,50,24,110,6,10,7,85,14,101,100
164,90,33,21,112,128,126,22,22,17,119
8906,8,68,102,50,91,107,130,115,81,93
8907,9,11,100,103,3,61,41,99,148,0
8905,45,140,69,22,104,128,7,8,122,58
160,13,103,46,63,94,58,71,36,75,112
161,133,89,131,140,40,33,91,105,86,135
163,35,89,91,66,42,139,131,27,22,88
1173,1,36,57,75,7,93,114,83,1,78
1175,77,6,133,74,35,68,22,139,42,18
8546,110,32,27,141,26,116,57,73,78,75
8943,66,43,57,15,95,116,96,3,9,25
26985,8,68,32,50,91,107,26,93,92,29
10947,31,8,36,125,125,89,87,143,74,98
1176,83,69,23,60,84,16,15,41,76,149
10239,11,109,126,81,84,38,57,125,123,7
23431,37,103,122,77,7,70,96,110,131,15
9179,17,89,87,134,64,9,133,77,112,149
11154,89,69,26,123,38,9,57,43,9,149
55745,48,32,30,15,38,3,20,43,79,82
317,105,63,126,67,77,77,133,1,39,75
321,13,53,39,25,129,125,137,16,53,59
322,99,11,133,117,113,2,32,58,143,60
323,4,56,78,66,117,126,145,76,98,137
324,119,45,77,122,1,90,5,113,125,53
327,50,93,108,95,133,26,75,124,54,39
328,91,103,122,80,94,3,93,45,14,42
51107,37,109,109,15,69,0,57,73,40,133
8539,34,46,91,112,101,81,7,140,129,90
51074,132,124,51,49,132,46,70,80,84,91
333,120,72,129,10,23,18,118,132,101,119
334,79,27,11,112,56,67,81,127,3,90
57136,77,110,111,24,82,126,51,2,44,14
348,56,11,11,26,61,45,63,91,143,106
23780,110,69,89,9,6,29,99,65,61,26
79135,61,23,102,50,149,149,26,115,92,93
139322,149,132,114,19,140,42,136,92,119,12
84334,109,104,91,91,117,125,31,133,52,62
351,65,142,114,132,124,7,118,119,148,23
10513,1,18,60,83,136,93,96,61,57,78
26060,15,126,96,54,32,143,67,54,62,119
55198,53,117,38,3,121,39,18,11,25,139
