,0,1,2,3,4,5,6,7,8,9
8086,4,9,1,0,5,1,1,0,3,7
51166,0,0,3,7,3,6,8,3,8,4
195827,3,9,7,2,1,0,1,0,3,5
79719,4,9,1,0,5,1,1,0,3,7
22848,3,0,3,2,3,6,8,2,0,5
28971,0,0,3,2,1,6,8,3,9,5
14,7,3,0,9,2,4,4,1,6,2
16,3,2,7,1,1,0,8,3,0,0
132949,4,9,1,0,5,1,1,0,3,7
60496,4,9,1,2,5,1,1,0,3,7
10157,4,9,1,2,3,6,8,2,8,5
26574,4,9,1,0,5,1,1,0,3,7
18,4,9,1,0,5,1,1,0,3,7
22,4,9,1,0,5,1,1,0,3,7
10057,6,1,9,6,8,9,0,8,2,4
5825,8,7,2,8,7,5,5,4,1,9
5826,4,0,7,2,3,6,8,2,8,5
6059,4,0,3,2,3,6,1,2,8,5
23,4,9,1,0,5,1,1,0,3,7
10061,0,0,3,7,3,6,8,2,9,5
25864,0,0,8,7,3,6,3,2,8,4
11057,1,6,9,1,1,9,3,8,2,5
10006,5,6,8,1,8,7,3,8,8,4
10152,3,9,1,2,5,1,8,0,3,5
25,3,9,1,2,1,1,1,3,3,0
3983,4,9,1,0,5,1,1,0,3,7
29,6,6,5,7,8,9,4,8,2,4
29777,3,2,8,2,1,6,8,3,8,0
30,1,8,7,1,6,0,3,8,0,0
10449,4,9,1,0,5,1,1,0,3,7
34,3,0,7,2,1,0,8,3,0,0
36,4,9,1,0,5,1,1,0,3,7
37,3,0,7,2,3,6,8,2,8,5
23527,1,2,7,1,6,0,8,3,0,0
38,2,5,5,8,4,2,2,6,7,1
39,3,0,7,2,1,0,8,3,0,0
64746,4,9,1,0,5,1,1,0,3,7
91452,4,9,1,0,5,1,1,0,3,7
84320,4,0,1,2,5,6,1,0,3,7
65057,3,9,7,2,1,0,8,3,0,0
55331,0,0,3,2,3,6,8,2,8,5
22985,4,9,1,0,5,1,1,0,3,7
47,1,8,9,1,8,7,3,8,0,4
48,3,2,7,1,1,0,8,3,0,0
50,0,0,8,7,1,6,4,3,8,4
55856,4,9,1,0,5,1,1,0,3,7
10965,6,6,2,6,4,8,0,6,7,1
11332,1,6,9,1,8,9,3,8,0,3
10005,1,8,7,2,1,1,3,3,0,7
23597,4,9,1,0,5,1,1,0,3,7
51,2,1,5,6,4,2,6,6,7,1
52,0,8,3,7,8,9,4,8,9,4
53,3,9,7,2,5,6,8,2,3,5
2181,3,9,3,2,3,6,8,2,8,5
2182,3,9,1,2,5,1,1,0,3,7
